Trip,total_distance,speed,temperature,consumedElectric,slope
1997,4.3109662210987585,43.75097591575431,25.0,0.6097564698000042,-0.46393311787310865
1998,0.3672963739889038,29.99810752783117,23.594594594594593,0.24390411370000464,2.7225969838466484
2002,9.189969634169305,33.57282783265221,-0.5,5.243896484399997,2.3939143300541073
2006,8.490231002683254,56.452129593309294,29.97814207650273,1.7073211670000035,-0.9422594034805035
2007,9.256212609081143,62.231428813230714,27.350157728706623,10.731704711899994,-3.02499533907957
2010,4.6934297455337255,36.64021402232843,4.087603305785124,3.6585311890000014,-4.900467514590334
2011,5.001660783105894,46.58627620752883,4.0,1.341461181699998,-4.398538996148916
2013,11.21646406496761,68.09939387964977,28.493283582089553,9.390243530299998,1.4264745027778238
2014,8.68165362901095,58.09772946635539,28.07441574415744,7.926830291800002,-1.2670397219306209
2019,10.951306319107534,46.58815510935986,1.7614634146341464,6.5853652953999955,0.0
2021,12.160052009928297,42.80236322906309,21.838661710037176,4.512199401900006,-3.0427501436499345
2025,17.933212549312767,89.43149928006453,26.206881143878462,11.585361480700008,0.7249119456010787
2029,10.367697057830135,42.98654188655649,6.728571428571429,2.5609741211000028,-0.28936030665887075
2034,11.020109431944265,40.45847800848534,14.150898203592815,1.2195129395000066,1.8148640105174911
2035,5.178678722550104,35.41535155010641,13.5,2.3170776366999917,-0.19309944747983446
2038,2.910273439720782,52.3409986413711,24.544827586206896,0.6097564698000042,-4.466934214005419
